key,Name,Address,City,ST,Zip,County,Website,Phone,Type,New_Revised,Updated,FIPS
Hiawassee GA,Hiawassee Brew,616 S Main St,Hiawassee,GA,30546,Towns,hiawassee-brew.business.site,706-896-2739,BC/TR,,,13281
Jasper GA,Pendley Creek Brewing Co,57 N Main St,Jasper,GA,30143,Pickens,www.pendleycreekbrewingco.com,706-253-2739,BC/TR,NEW,5/2/2021,13227
Johns Creek GA,Six Bridges Brewing Co,11455 Lakefield Dr - Suite 300,Johns Creek,GA,30097,Fulton,www.sixbridgesbrewing.com,770-846-0292,BC/TR,,,13121
Kennesaw GA,Burnt Hickory Brewery,2260 Moon Station Court NW - Suite 210,Kennesaw,GA,30144,Cobb,www.burnthickorybrewery.com/,404-788-8828,BC,,,13067
Kennesaw GA,Dry County Brewing Co,1500 Lockhart Dr,Kennesaw,GA,30144,Cobb,www.drycountybrewco.com,404-579-9846,BC/TR,,,13067
Kennesaw GA,Horned Owl Brewing Co,2765 S Main St,Kennesaw,GA,30144,Cobb,hornedowlbrewing.com,404-532-9432,BC/TR,,,13067
Kennesaw GA,Southern Sky Brewing Co,1590 N Roberts Rd - #208,Kennesaw,GA,30144,Cobb,www.southernskybrewing.com/,770-702-8318,BC/TR,,,13067
LaGrange GA,Beacon Brewing Co,700 Lincoln St,LaGrange,GA,30240,Troup,beacon.beer/,,BP,,,13285
LaGrange GA,Wild Leap Brew Co,308 Main St,LaGrange,GA,30240,Troup,www.wildleap.com/,706-298-6400,BC/TR,,,13285
Lawrenceville GA,Big Kettle Brewing Co (Beer Republic Brewing Co),394 N Clayton St,Lawrenceville,GA,30046,Gwinnett,www.bigkettlebrewing.com,,BC,,,13135
Lawrenceville GA,Ironshield Brewing Co (Beer Republic Brewing Co),457 N Chestnut St,Lawrenceville,GA,30046,Gwinnett,www.ironshieldbrewing.com,770-882-2172,BC/TR,,,13135
Lawrenceville GA,Slow Pour Brewing Co,407 N Clayton St,Lawrenceville,GA,30046,Gwinnett,slowpourbrewing.com/,,BC/TR,,,13135
Lilburn GA,Blackbird Farms Brewery,4098 Lawrenceville Hwy,Lilburn,GA,30047,Gwinnett,blackbirdfarmsbrewery.com,,BC/TR,NEW,6/22/2021,13135
Lincolnton GA,Back Paddle Brewing Co,3472 Bethany Church Rd,Lincolnton,GA,30817,Lincoln,www.facebook.com/BackPaddleBrewing/,706-359-8057,BP,,,13181
Macon GA,Fall Line Brewing Co,567 Plum St,Macon,GA,31201,Bibb,falllinebrewingco.com,478-200-1957,BP,,,13021
Macon GA,Macon Beer Co,345 Oglethorpe St,Macon,GA,31210,Bibb,www.maconbeercompany.com/,478-294-9581,BC/TR,,,13021
Macon GA,Ocmulgee Brewpub,484 Second St,Macon,GA,31201,Bibb,ocmulgeebrewpub.com,478-254-2848,BP,,,13021
Macon GA,Piedmont Brewery & Kitchen,450 Third St,Macon,GA,31201,Bibb,piedmontbrewery.com/,478-254-2337,BP,,,13021
Madison GA,Amici Madison (Livery Brewery),174 W Washington St,Madison,GA,30650,Morgan,amici-cafe.com/locations/madison,706-342-0000,BP,,,13211
Marietta GA,Glover Park Brewery,65 Atlanta St,Marietta,GA,30060,Cobb,www.gloverparkbrewery.com,770-693-2417,BC/TR,,,13067
Marietta GA,Johnie MacCracken’s Celtic Firehouse Pub,15 Atlanta St SE,Marietta,GA,30060,Cobb,www.johniemaccrackens.com,678-290-6641,BP,,,13067
Marietta GA,Red Hare Brewing and Distilling Co,29 W Park Square NE,Marietta,GA,30060,Cobb,redharebrewing.com/the-still-on-the-square/,678-666-4968,BP,,,13067
Marietta GA,Red Hare Brewing Co,1998 Delk Industrial Blvd SE,Marietta,GA,30067,Cobb,www.redharebrewing.com/,770-331-8763,BC/TR,,,13067
Marietta GA,Schoolhouse Brewing Co,840 Franklin Court - Suite A,Marietta,GA,30067,Cobb,www.schoolhousebeer.com,770-361-5247,BC/TR,,,13067
Midway GA,Split Fin Brewing Co,60 Butler Ave,Midway,GA,31320,Liberty,splitfinbrewingllc.com,315-329-9056,BC/TR,,,13179
Newnan GA,Abide Brewing Co,130 Werz Industrial Blvd,Newnan,GA,30265,Coweta,www.abidebrewing.com/,,BC,,,13077
Norcross GA,Cultivation Brewing Co,650 Langford Dr,Norcross,GA,30071,Gwinnett,www.cultivationbrew.com,,BC/TR,NEW,5/2/2021,13135
Norcross GA,Social Fox Brewing Co,20 Skin Alley,Norcross,GA,30071,Gwinnett,www.socialfoxbrewing.com,470-359-4109,BC/TR,,,13135
Omaha GA,Omaha Brewing Co,1 Brew St,Omaha,GA,31821,Stewart,omahabrewingcompany.com/,229-838-4779,BC/TR,,,13259
Peachtree City GA,Line Creek Brewing Co,150 Huddleston Rd,Peachtree City,GA,30269,Fayette,linecreekbrewing.com,678-545-6024,BC/TR,,,13113
Peachtree Corners GA,Anderby Brewing Co,110 Technology Pkwy - Suite 200,Peachtree Corners,GA,30092,Gwinnett,anderbybrewing.com,770-559-7550,BC/TR,,,13135
Peachtree Corners GA,Kettlerock Brewing Co,6025 Peachtree Pkwy – Suite 1,Peachtree Corners,GA,30092,Gwinnett,kettlerockbrewing.com,770-231-1674,BC/TR,NEW,6/22/2021,13135
Richmond Hill GA,Debellation Brewing Co,822 Longwood Dr,Richmond Hill,GA,31314,Liberty,www.debellationbrewing.com,912-445-4282,BC/TR,NEW,5/2/2021,13179
Rock Spring GA,Phantom Horse Brewing Co (Pie Slingers Pizzeria),56 Fieldstone Pkwy,Rock Spring,GA,30739,Walker,www.phantomhorsebrewing.com,706-375-9182,BP,,,13295
Rome GA,Rome City Brewing Co (Brewhouse Music & Grill),325 Broad St,Rome,GA,30161,Floyd,romebrewhouse.com/,706-204-8474,BP,,,13115
Roswell GA,Abbey of the Holy Goats Brewery,4000 Northfield Way,Roswell,GA,30076,Fulton,www.abbeyoftheholygoats.com/,470-282-1444,BC/TR,,,13121
Roswell GA,From the Earth Brewing Co,1570 Holcomb Bridge Rd,Roswell,GA,30076,Fulton,www.ftebrewing.com,770-910-9799,BP,,,13121
Roswell GA,Gate City Brewing Co,43 Magnolia St,Roswell,GA,30075,Fulton,www.gatecitybrewingcompany.com/,678-404-0961,BC/TR,,,13121
Roswell GA,Variant Brewing Co,66 Norcross St,Roswell,GA,30075,Fulton,www.variantbrewing.com,,BC/TR,,,13121
Saint Simons Island GA,Barrier Island Brewing Co,1226 Ocean Blvd,Saint Simons Island,GA,31522,Glynn,www.bibssi.com,916-268-2774,BP,,,13127
Sandy Springs GA,Pontoon Brewing Co,8601 Dunwoody Place - Bldg 500 - Suite 500,Sandy Springs,GA,30350,Fulton,pontoonbrewing.com,704-929-3821,BC/TR,,,13121
Savannah GA,Coastal Empire Brewing Co,79 Ross Rd,Savannah,GA,31405,Chatham,coastalempirebeer.com/,912-335-2804,BC/TR,,,13051
Savannah GA,Moon River Brewing Co,21 W Bay St,Savannah,GA,31401,Chatham,www.moonriverbrewing.com/,912-447-0943,BP,,,13051
Savannah GA,New Realm Brewing Co,120 Whitaker St,Savannah,GA,31401,Chatham,newrealmbrewing.com/savannah-restaurant,912-244-6100,BP,NEW,6/22/2021,13051
Savannah GA,Service Brewing Co,574 Indian St,Savannah,GA,31401,Chatham,www.servicebrewing.com/,845-242-5355,BC/TR,,,13051
Savannah GA,Southbound Brewing Co,107 E Lathrop Ave,Savannah,GA,31415,Chatham,www.southboundbrewingco.com/,912-777-3686,BC/TR,,,13051
Savannah GA,Two Tides Brewing Co,12 W 41st St,Savannah,GA,31401,Chatham,www.twotidesbrewing.com,912-667-0706,BC/TR,,,13051
Smyrna GA,Reformation Brewery,6255 Riverview Rd - Bldg 4000 - Suite 200,Smyrna,GA,30126,Cobb,reformationbrewery.com/smyrna,678-716-7131,BC/TR,,,13067
St Marys GA,Brackish Beer Co,907 Dilworth St,St Marys,GA,31558,Camden,www.facebook.com/BrackishBeer,912-200-6422,BC,,,13039
Statesboro GA,Eagle Creek Brewing Co,106 Savannah Ave - Suite B,Statesboro,GA,30458,Bulloch,www.eaglecreekbrewingco.com/,912-489-2337,BC,,,13031
Stone Mountain GA,Outrun Brewing Co,5368 E Mountain St,Stone Mountain,GA,30083,DeKalb,outrunbrewingco.com,770-696-5246,BC/TR,,,13089
Stone Mountain GA,Stone Mountain Brewing Co (The Village Corner Rest),6655 James B Rivers Dr,Stone Mountain,GA,30083,DeKalb,stonemountainbrewery.net/,770-498-0389,BP,,,13089
Sugar Hill GA,Indio Brewing Co,5019 W Broad St - M145,Sugar Hill,GA,30518,Gwinnett,www.indiobrewing.com,678-206-3700,BC/TR,,,13135
Sugar Hill GA,Sugar Hill Distillery and Brewery,1166 Church St,Sugar Hill,GA,30518,Gwinnett,sugarhillstills.com,470-589-1775,BP,NEW,5/2/2021,13135
Suwanee GA,Monkey Wrench Brewing Co,3425 Martin Farm Rd,Suwanee,GA,30024,Gwinnett,www.monkeywrenchbrewing.com,678-521-2142,BC/TR,,,13135
Suwanee GA,StillFire Brewing Co,343 US Rte 23,Suwanee,GA,30024,Gwinnett,stillfirebrewing.com,770-927-8989,BC/TR,,,13135
Talking Rock GA,Talking Rock Brewery,4500 SR-136,Talking Rock,GA,30175,Pickens,talkingrockbrewery.com,706-253-2337,BC/TR,NEW,5/2/2021,13227
Tucker GA,Blue Tarp Brewing Co,2316 Main St - Suite K,Tucker,GA,30084,DeKalb,,404-669-6740,BC/TR,,,13089
Tucker GA,High Card Brewing Co,2316 Main St - Suite K,Tucker,GA,30084,DeKalb,www.highcardbrewing.com,678-561-2337,BC/TR,,,13089
Tucker GA,Tucker Brewing Co,2003 S Bibb Dr,Tucker,GA,30084,DeKalb,tuckerbrewing.com,833-752-2400,BC/TR,,,13089
Valdosta GA,Georgia Beer Co,109 S Briggs St,Valdosta,GA,31601,Lowndes,www.georgiabeercompany.com,229-588-4664,BC/TR,,,13185
Villa Rica GA,Hixtown Brewing Co,407 Main St,Villa Rica,GA,30180,Carroll,www.hixtownbrewing.com,678-952-6580,BC/TR,,,13045
Woodstock GA,Reformation Brewery,105 Elm St,Woodstock,GA,30188,Cherokee,reformationbrewery.com/woodstock/,678-345-0880,BC/TR,,,13057
Hilo (Hawaii) HI,Hilo Brewing Co,275 E Kawili St,Hilo (Hawaii),HI,96720,Hawaii,hilobrewingco.com,808-934-8211,BC/TR,,,15001
Honolulu HI,Beer Lab HI,1010 University Ave,Honolulu,HI,96826,Honolulu,www.beerlabhi.com/,808-888-0913,BC/TR,,,15003
Honolulu HI,Broken Boundary Brewery,740 Moowaa St – Suite A,Honolulu,HI,96817,Honolulu,www.brokenboundarybrewery.com,808-834-2739,BP,NEW,5/2/2021,15003
Honolulu HI,Hana Koa Brewing Co,962 Kawaiahao St,Honolulu,HI,96814,Honolulu,www.hanakoabrewing.com,808-591-2337,BP,,,15003
Honolulu HI,Hawaiian Islands Brewing Co (Inferno Wood Fired Pizza),1200 Ala Moana Blvd,Honolulu,HI,96814,Honolulu,www.hibrewco.com/,808-375-1200,BP,,,15003
Honolulu HI,Home of the Brave Brewing Co,909 Waimanu St,Honolulu,HI,96814,Honolulu,www.hotbbc.com/,808-396-8112,BC/TR,,,15003
Honolulu HI,Honolulu Beerworks,328 Cooke St,Honolulu,HI,96813,Honolulu,www.honolulubeersworks.com/,808-589-2337,BP,,,15003
Honolulu HI,Lokahi Brewing Co,1160 S King St,Honolulu,HI,96814,Honolulu,,808-566-8323,BC/TR,NEW,6/22/2021,15003
Honolulu HI,Stewbum and Stonewall Brewing Co,96 N King St,Honolulu,HI,96817,Honolulu,www.stewbumandstonewall.com,808-376-8939,BP,NEW,7/29/2021,15003
Honolulu HI,Waikiki Brewing Co (Cheeseburger Rest.),1945 Kalakaua Ave,Honolulu,HI,96815,Honolulu,www.waikikibrewing.com/,530-832-6871,BP,,,15003
Honolulu HI,Waikiki Brewing Co (Kakaako Brew Pub),831 Queen St,Honolulu,HI,96813,Honolulu,waikikibrewing.com/kakaako,808-591-0387,BP,NEW,6/22/2021,15003
Honolulu (Oahu) HI,Aloha Beer Co,700 Queen St,Honolulu (Oahu),HI,96813,Honolulu,alohabeer.com,808-544-1605,BP,,,15003
Kahana (Oahu) HI,Maui Brewing Co,4405 Honoapailani Hwy - #217,Kahana (Oahu),HI,96761,Maui,www.mauibrewingco.com/,808-669-3474,BP,,,15009
Kailua (Hawaii) HI,Kona Brewing Co (PV Brewing Partners),74-5612 Pawai Place,Kailua (Hawaii),HI,96740,Hawaii,www.konabrewingco.com/,808-334-2739,BP,,,15001
Kailua (Hawaii) HI,Paradise Brewing Co Tap & Grill,75-5669 Alii Dr,Kailua (Hawaii),HI,96740,Hawaii,www.paradisebrewingcompany.com/,808-326-9889,BP,,,15001
Kailua (Kona) HI,Ola Brew Co,74-5598 Luhia St,Kailua (Kona),HI,96740,Hawaii,www.olabrewco.com,808-339-3599,BP,,,15001
Kailua (Kona) HI,Olomana Brewing Co (Three Peaks Craft),270 Kuulei Rd - #101,Kailua (Kona),HI,96734,Honolulu,threepeakshawaii.com facebook.com,808-261-2337,BC/TR,NEW,5/2/2021,15003
Kailua (Oahu) HI,Lanikai Brewing Co,175-C Hamakua Dr,Kailua (Oahu),HI,96734,Honolulu,www.lanikaibrewing.com/,,BC/TR,,,15003
Kamuela (Hawaii) HI,Big Island Brewhaus (Tako Taco Taqueria),64-1066 Mamalahoa Hwy,Kamuela (Hawaii),HI,96743,Hawaii,www.bigislandbrewhaus.com/,808-887-1717,BP,,,15001
Kaneohe (Oahu) HI,Inu Island Ales,46-174 Kahuhipa St - Suite E,Kaneohe (Oahu),HI,96744,Honolulu,inuislandales.com/password,,BC/TR,,,15003
Kihei (Maui) HI,Maui Brewing Co,605 Lipoa Pky,Kihei (Maui),HI,96753,Maui,mauibrewingco.com/,808-213-3002,BC,,,15009
Lahaina (Maui) HI,Kohola Brewery,910 Honoapiilani Hwy - #55,Lahaina (Maui),HI,96761,Maui,www.koholabrewery.com/,808-269-7975,BC/TR,,,15009
Lahaina (Maui) HI,Waikiki Brewing Co (Lahaina Brew Pub),900 Front St,Lahaina (Maui),HI,96761,Maui,waikikibrewing.com/lahaina,808-856-0036,BP,NEW,6/22/2021,15009
Lihue (Kauai) HI,Kauai Beer Co,4265 Rice St,Lihue (Kauai),HI,96766,Kauai,kauaibeer.com/,808-245-2337,BC/TR,,,15007
Makawao (Maui) HI,Mahalo Aleworks,30 Kupaoa St – Unit 101,Makawao (Maui),HI,96768,Maui,www.mahaloaleworks.com,,BC/TR,NEW,10/18/2021,15009
Mililani (Oahu)¬¨‚Ä† HI,Taps & Apps Brewpub,95-1830 Meheula Pkwy - Suite C6,Mililani (Oahu)¬¨‚Ä†,HI,96789,Honolulu,tapsandappsbrewpub.com/,808-626-8277,BP,,,15003
Pearl Harbor HI,Club Pearl Brewery at Brews & Cues,915 North Rd,Pearl Harbor,HI,96860,Honolulu,www.mybaseguide.com/details/86-24326/hawaii_navy_club_pearl_complex/,808-473-1743,BP,,,15003
Port Allen (Kauai) HI,Kauai Island Brewery & Grill,4353 Waialo Rd - Port Allen Marina Center,Port Allen (Kauai),HI,96705,Kauai,www.kauaiislandbrewing.com/,808-335-0006,BP,,,15007
Albia IA,Albia Brewing Co,11 Benton Ave,Albia,IA,52531,Monroe,albiabrewingcompany.blogspot.com/,641-932-4085,BP,,,19135
Altoona IA,Brightside Aleworks,480 Center Place SW,Altoona,IA,50009,Polk,brightsidealeworks.com,515-967-9989,BC/TR,,,19153
Amana IA,Millstream Brewing Co,835 48th Ave,Amana,IA,52203,Iowa,www.millstreambrewing.com/,319-622-3672,BP,,,19095
Ames IA,Alluvial Brewing Co,3715 W 190th St,Ames,IA,50010,Story,www.alluvialbrewing.com/,515-337-1182,BC/TR,,,19169
Ames IA,Torrent Brewing Co,504 Burnett Ave,Ames,IA,50010,Story,torrentbrewingco.com/,515-233-3155,BC/TR,,,19169
Ankeny IA,FireTrucker Brewery,716 SW 3rd St,Ankeny,IA,50023,Polk,www.firetrucker.com/,515-964-1284,BC/TR,,,19153
Ankeny IA,Mistress Brewing Co,1460 NE 69th Pl - Suite 66,Ankeny,IA,50021,Polk,mistressbrewing.com,515-777-2133,BC,,,19153
Ankeny IA,Mistress Brewing Co,1802 N Ankeny Blvd - Suite 108,Ankeny,IA,50023,Polk,mistressbrewing.com,515-777-2133,BC/TR,,,19153
Bellevue IA,River Ridge Brewing Co,303 S Riverview,Bellevue,IA,52031,Jackson,www.riverridgebrewing.com,563-231-0299,BC/TR,NEW,5/1/2021,19097
Belmond IA,Press Room Brewery,224 E Main St,Belmond,IA,50421,Wright,www.facebook.com/ThePressroomBrewery,515-851-2866,BC/TR,NEW,6/22/2021,19197
Bettendorf IA,5IVE Cities Brewing Co,2255 Falcon Ave,Bettendorf,IA,52722,Scott,www.fivecitiesbrewing.com,563-232-6105,BC/TR,,,19163
Bettendorf IA,Adventurous Brewing Co,2338 Oak St,Bettendorf,IA,52722,Scott,www.facebook.com/Adventurous-Brewing-LLC-429701037445767/,309-631-7709,BC,,,19163
Bettendorf IA,Crawford Brew Works,3659 Devils Glen Rd,Bettendorf,IA,52722,Scott,www.crawfordbrewworks.com,563-332-0243,BC/TR,,,19163
Bettendorf IA,Nerdspeak Brewery,7563 State St,Bettendorf,IA,52722,Scott,nerdspeakbrewery.com,563-232-1037,BC/TR,NEW,7/29/2021,19163
Bettendorf IA,Twin Span Brewing Co,6776 Championship Dr,Bettendorf,IA,52722,Scott,www.twinspanbrewing.com,563-526-4677,BP,,,19163
Bondarant IA,Reclaimed Rails Brewing Co,101 Main St SE,Bondarant,IA,50035,Polk,www.reclaimedrailsbrewing.com/,515-777-1443,BC/TR,,,19153
Boone IA,Boone Valley Brewing Co,816 7th St,Boone,IA,50036,Boone,www.boonevalleybrewing.com/,515-432-1232,BC/TR,,,19015
Boone IA,E18 Brewing Co,2108 130th St,Boone,IA,50036,Boone,www.facebook.com/e18Brewing,707-782-6705,BC,,,19015
Burlington IA,Bent River Brewing Co,500 Jefferson St,Burlington,IA,52601,Des Moines,burlingtonbentriver.com/,319-209-2773,BP,,,19057
Burlington IA,Parkside Brewing Co,2601 Madison Ave,Burlington,IA,52601,Des Moines,www.parksidebrewing.com,319-209-2739,BC,,,19057
Calmar IA,PIVO Brewery,101 Huber Dr,Calmar,IA,52132,Winneshiek,www.pivoblepta.com/pivo-brewery,563-562-1053,BC/TR,,,19191
Carlisle IA,BackRoad Brewery,140 N 1st St,Carlisle,IA,50047,Warren,www.backroadbeer.com/#/,515-210-2096,BC,,,19181
Carlisle IA,Knuckleball Brewing Co (Coco and Nini Rest),60 School St,Carlisle,IA,50047,Warren,www.knuckleballbeer.com,515-989-0138,BP,NEW,7/29/2021,19181
Carroll IA,Carroll Brewing Co,226 E 5th St,Carroll,IA,51401,Carroll,www.facebook.com/carrollbrewing,712-775-2337,BC/TR,,,19027
Cedar Falls IA,Second State Brewing Co,203 State St,Cedar Falls,IA,50613,Black Hawk,www.secondstatebrewing.com/,319-240-0692,BC/TR,,,19013
Cedar Falls IA,SingleSpeed Brewing Co,128 Main St,Cedar Falls,IA,82520,Fremont,www.singlespeedbrewing.com/,319-266-3581,BC/TR,,,19071
Cedar Rapids IA,Clock House Brewing Co,600 1st St SE,Cedar Rapids,IA,52401,Linn,www.clockhousebrewing.com,319-200-4099,BC/TR,,,19113
Cedar Rapids IA,Iowa Brewing Co,708 3rd St SE,Cedar Rapids,IA,52401,Linn,www.iowabrewing.beer/,319-366-2337,BC/TR,,,19113
Cedar Rapids IA,Lion Bridge Brewing Co,59 16th Ave,Cedar Rapids,IA,52404,Linn,www.lionbridgebrewing.com/,319-200-4460,BP,,,19113
Cedar Rapids IA,Quarter Barrel Arcade and Brewery,616 2nd Ave SE,Cedar Rapids,IA,52401,Linn,www.thequarterbarrel.com/,319-621-1836,BP,,,19113
Cedar Rapids IA,Thew Brewing Co,301 2nd Ave SW,Cedar Rapids,IA,52404,Linn,www.thewbrew.com/,319-343-8439,BC/TR,,,19113
Cedar Rapids IA,Third Base Sports Bar & Brewery,500 Blairs Ferry NE,Cedar Rapids,IA,52402,Linn,www.thirdbasebrew.com,319-378-9090,BP,,,19113
Central City IA,Bit Brewery,26 4th St N,Central City,IA,52214,Linn,www.bitbrew3.com,319-438-3100,BP,,,19113
Charles City IA,Tellurian Brewing Co,100 S Main St,Charles City,IA,50616,Floyd,www.facebook.com/tellurianbrewing/,319-830-1540,BC/TR,NEW,5/1/2021,19067
Clarion IA,Timbukbru,215 6th St SW,Clarion,IA,50525,Wright,www.timbukbru.com/,515-532-0015,BC/TR,,,19197
Clear Lake IA,Lake Time Brewery,801 Main St - Suite C,Clear Lake,IA,50428,Cerro Gordo,www.laketimebrewery.com/,641-357-2040,BC/TR,,,19033
Clear Lake IA,Lake Time Brewery,2401 Main Ave,Clear Lake,IA,50428,Cerro Gordo,www.laketimebrewery.com/,,BC,,,19033
Clive IA,515 Brewing Co,7700 University Ave - Suite C,Clive,IA,50325,Polk,www.515brewing.com/,515-661-4615,BC/TR,,,19153
Coralville IA,Backpocket Brewing,903 Quarry Rd,Coralville,IA,52241,Johnson,www.backpocketbrewing.com/,319-466-4444,BC/TR,,,19103
Coralville IA,Boot N Flute Brewery (Guild Wurst Tavern) - CLOSED 2020,53 Second St,Coralville,IA,52241,Johnson,,319-333-1740,BP,REVISED,5/31/2021,19103
Coralville IA,ReUnion Brewery,516 E 2nd St,Coralville,IA,52241,Johnson,reunionbrewery.com/,319-337-3000,BP,,,19103
Council Bluffs IA,Full Fledged Brewing Co,40 Arena Way - Suite 2,Council Bluffs,IA,51501,Pottawattamie,www.fullfledgedbeer.com,712-828-2015,BC/TR,,,19155
Creston IA,Hot Air Brewing Co,212 N Maple St,Creston,IA,50801,Union,www.facebook.com/hotairbrewing,641-782-8981,BC/TR,NEW,7/29/2021,19175
Davenport IA,Front Street Brewery,208 E River Dr,Davenport,IA,52801,Scott,www.frontstreetbrew.com,563-322-1569,BP,,,19163
Davenport IA,Front Street Brewing Co,421 W River Dr,Davenport,IA,52801,Scott,www.frontstreetbrew.com/,563-324-4014,BC/TR,,,19163
Davenport IA,Stompbox Brewing Co,210 E River Dr,Davenport,IA,52801,Scott,www.facebook.com/stompboxbrewing,563-505-1632,BC/TR,,,19163
Decorah IA,Pulpit Rock Brewing Co,207 College Dr,Decorah,IA,52101,Winneshiek,www.pulpitrockbrewing.com/,563-380-3610,BC/TR,,,19191
Decorah IA,Toppling Goliath Brewing Co,1600 Prosperity Rd,Decorah,IA,52101,Winneshiek,www.tgbrews.com,563-387-6700,BC/TR,,,19191
Des Moines IA,1717 Brewing Co,322 E Court Ave,Des Moines,IA,50309,Polk,1717brewing.com,515-243-7868,BC/TR,,,19153
Des Moines IA,Confluence Brewing Co,1235 Thomas Beck Rd,Des Moines,IA,50315,Polk,www.confluencebrewing.com/,515-285-9005,BC/TR,,,19153
Des Moines IA,Court Ave Restaurant & Brewing Co,309 Court Ave,Des Moines,IA,50309,Polk,www.courtavebrew.com/,515-282-2739,BP,,,19153
Des Moines IA,Exile Brewing Co,1514 Walnut St,Des Moines,IA,50309,Polk,www.exilebrewing.com/,515-883-2337,BP,,,19153
Des Moines IA,Flix Brewhouse,3850 Merle Hay Rd - Merle Hay Mall,Des Moines,IA,50310,Polk,www.flixbrewhouse.com/flix-brewhouse-des-moines/,515-612-9200,BP,,,19153
Des Moines IA,Lua Brewing Co,1525 High St‚Ä†,Des Moines,IA,50309,Polk,www.luabeer.com,515-770-4138,BC/TR,,,19153
Dubuque IA,7 Hills Brewing Co,1085 Washington St,Dubuque,IA,52001,Dubuque,www.7hillsbrew.com,563-587-8306,BP,,,19061
Dubuque IA,Catfish Creek Brew Pub (Catfish Charlies),1630 E 16th St‚Ä†,Dubuque,IA,52001,Dubuque,catfishcharliesdubuque.com/,563-582-8600,BP,,,19061
Dubuque IA,Dimensional Brewing Co,67 Main St,Dubuque,IA,52001,Dubuque,dimensionalbrewing.com,563-590-9856,BC/TR,,,19061
Dubuque IA,Jubeck New World Brewing Co,115 W 11th St,Dubuque,IA,52001,Dubuque,www.jubeckbrewing.com/,775-375-5692,BC/TR,,,19061
Dyersville IA,Textile Brewing Co,146 2nd St NE,Dyersville,IA,52040,Dubuque,www.textilebrews.com,563-207-0357,BP,,,19061
Earling IA,Farmhand Brewing Co‚Ä†,101 Main St,Earling,IA,51530,Shelby,farmhandbrewco.com,712-747-6085,BC/TR,,,19165
Elkader IA,Debs Brewtopia,106 Cedar St NW,Elkader,IA,52043,Clayton,www.debsbrewtopia.com/,563-880-5666,BC/TR,,,19043
Ellsworth IA,Granite City Food & Brewery Worthouse,1722 Detroit St,Ellsworth,IA,50075,Hamilton,www.gcfb.net/,515-450-7853,BC,,,19079
Ely IA,House Divided Brewery,1620 Dow St,Ely,IA,52227,Linn,www.housedividedbrewery.com,319-848-4197,BC/TR,,,19113
Fort Dodge IA,River Hops Brewing Co,1014 Central Ave,Fort Dodge,IA,50501,Webster,www.facebook.com/riverhopsbrewing/,515-302-8800,BC/TR,,,19187
Fort Dodge IA,Shiny Top Brewing Co,520 Central Ave,Fort Dodge,IA,50501,Webster,www.facebook.com/ShiningNoggin/,515-302-8055,BC/TR,,,19187
Fort Madison IA,Lost Duck Brewing Co,723 Ave H,Fort Madison,IA,52627,Lee,www.duckbrewing.com/,319-372-8255,BP,,,19111
Glenwood IA,Keg Creek Brewing Co,22381 221st St,Glenwood,IA,51534,Mills,www.kegcreekbrewing.com,712-520-9029,BC/TR,,,19129
Glenwood IA,Keg Creek Brewing Co - CLOSED 2021,111 Sharp St,Glenwood,IA,51534,Mills,,712-520-9029,BC,REVISED,9/17/2021,19129
Hampton IA,Rustic Brew,117 1st Street NW,Hampton,IA,50441,Franklin,www.rusticbrew.com/,641-456-2141,BP,,,19069
Humboldt IA,Tractor Lift Brewery (Gordys at Rustic),708 Sumner Ave - Suite 2,Humboldt,IA,50548,Humboldt,,515-890-9484,BP,,,19091
Huxley IA,Fenceline Beer Lab,107 S Main Ave,Huxley,IA,50124,Story,www.fencelinebeerlab.com,419-410-6230,BP,,,19169
Independence IA,Allerton Brewing Co,110 First St E,Independence,IA,50644,Buchanan,allertonbeer.com,319-334-8250,BC/TR,,,19019
Indianola IA,Into Brewing Co,102 W Ashland Ave,Indianola,IA,50125,Warren,,515-333-8489,BC,,,19181
Indianola IA,West Hill Brewing Co,219 W Salem Ave,Indianola,IA,50125,Warren,westhillbrewingcompany.com,,BC/TR,,,19181
Iowa City IA,Big Grove Brewery,1225 S Gilbert St,Iowa City,IA,52240,Johnson,biggrovebrewery.com/,319-354-2687,BP,,,19103
Iowa City IA,ReUnion Brewery #2,2319 Heinz Rd,Iowa City,IA,52240,Johnson,,319-337-3000,BC,,,19103
